start,event,end,fclass,rads,is_analyzable,s_time,e_time
2024-10-07 19:00:00,2024-10-07 19:13:00,2024-10-07 18:00:00,X2.1,bks,0,2024-10-07 18:00:00,2024-10-07 23:00:00
